CANDIDATE_ID,CANDIDATE_NAME,PARTY,PARTY_CODE,CANDIDATE_OFFICE,CANDIDATE_OFFICE_CODE,CANDIDATE_OFFICE_STATE,CANDIDATE_OFFICE_STATE_CODE,CANDIDATE_OFFICE_DISTRICT,CITY,STATE,ZIP,ELECTION_YEAR,RECEIPT_DATE,REPORT_YEAR,BEGIN_IMAGE_NUMBER
"P40019325","PARRISH, STEVEN ROY MR","Independent","IND","President","P","United States","00","00","PHX","AZ","85028","2024","03-MAR-24","2024","202403039622300418"
"H4GA10121","JOHNSON, JONATHAN J","Independent","IND","House","H","Georgia","GA","10","SPARTA","GA","31087","2024","02-MAR-24","2024","202403029622299616"
"S4MI00694","AMASH, JUSTIN","Republican Party","REP","Senate","S","Michigan","MI","00","GRAND RAPIDS","MI","49512","2024","02-MAR-24","2024","202403029622300072"
"H0IL03133","HUGHES, CHARLES M","Democratic Party","DEM","House","H","Illinois","IL","06","CHICAGO","IL","60638","2024","02-MAR-24","2024","202403040300463764"
"H4AZ01327","LAMORE, MELISSA","Democratic Party","DEM","House","H","Arizona","AZ","01","PARADISE VALLEY","AZ","85253","2024","02-MAR-24","2024","202403029622300218"
"H4CT03116","MASSEY, MICHAEL","Republican Party","REP","House","H","Connecticut","CT","03","NEW HAVEN","CT","06511","2024","02-MAR-24","2024","202403029622300127"
"H0NJ06214","HSU, JOHN","Democratic Party","DEM","House","H","New Jersey","NJ","06","EDISON","NJ","08820","2024","01-MAR-24","2024","202403019622297741"
"H4NY07128","KREGLER, WILLIAM","Republican Party","REP","House","H","New York","NY","07","WOODSIDE","NY","11377","2024","01-MAR-24","2024","202403019622299480"
"H4MO03247","HICKS, JUSTIN","Republican Party","REP","House","H","Missouri","MO","03","WENTZVILLE","MO","63385","2024","01-MAR-24","2024","202403019622298965"
"P40019309","CHISHOLM, CHRISTINE MARIA","Independent","IND","President","P","United States","00","00","CHARLOTTE","NC","28269","2024","01-MAR-24","2024","202403019622297742"
"H0FL23082","PERELMAN, JENNIFER","Democratic Party","DEM","House","H","Florida","FL","25","PLANTATION","FL","33322","2024","29-FEB-24","2024","202402299622297711"
"H4WA05259","COOPER, TERRI KAY","Republican Party","REP","House","H","Washington","WA","05","MEDICAL LAKE","WA","99022","2024","29-FEB-24","2024","202402299622295532"
"H4MO03239","SCHAEFER, KURT","Republican Party","REP","House","H","Missouri","MO","03","JEFFERSON CITY","MO","65102","2024","29-FEB-24","2024","202402299622297558"
"P40019291","ARENARE, BRIAN","Write-In","W","President","P","United States","00","00","HOUSTON","TX","77025","2024","29-FEB-24","2024","202402299622296771"
"S4MD00533","BARAKAT, MOHAMMED","Republican Party","REP","Senate","S","Maryland","MD","00","BETHESDA","MD","20816","2024","29-FEB-24","2024","202402299622296825"
"H0TX26170","CUNNINGHAM, WILLIAM ROBERT MR. JR.","Independent","IND","House","H","Texas","TX","13","DENTON","TX","76210","2024","29-FEB-24","2024","202402299622296282"
"H0OR01152","BARAJAS, RICARDO MR.","Democratic Party","DEM","House","H","Oregon","OR","03","PORTLAND","OR","97201","2024","28-FEB-24","2024","202402289622295274"
"H4OH14128","CROSS, ELAYNE","Republican Party","REP","House","H","Ohio","OH","14","KENT","OH","44240","2024","28-FEB-24","2024","202402289622290003"
