result_id,election_id,office,state,race_id,event_time,available_at,certified_at,dem_votes,rep_votes,other_votes,two_party_margin,margin_definition,margin_value,score_eligible,score_exclusion_reason,winner_party,winner_caucus,ballot_winner_party,modeled_side,stage,certification_status,source_url,raw_hash,retrieved_at,release_version
senate-2020-RI-certified,senate-2020,US_SENATE,RI,senate-2020-RI,2020-11-03,2020-11-22,,328574.0,164855.0,0.0,33.1798,dem_minus_rep,33.1798,True,,D,D,D,D,general,fte_mediated_unproven,https://www.ri.gov/election/results/2020/general_election/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-SC-certified,senate-2020,US_SENATE,SC,senate-2020-SC,2020-11-03,2020-11-22,,1110828.0,1369137.0,32845.0,-10.4158,dem_minus_rep,-10.4158,True,,R,R,R,R,general,fte_mediated_unproven,https://www.enr-scvotes.org/SC/106502/Web02-state.264691/#/?undefined,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-SD-certified,senate-2020,US_SENATE,SD,senate-2020-SD,2020-11-03,2020-11-22,,143987.0,276232.0,0.0,-31.4705,dem_minus_rep,-31.4705,True,,R,R,R,R,general,fte_mediated_unproven,https://sdsos.gov/elections-voting/assets/2020GeneralStateCanvassFinal&Certificate.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-TN-certified,senate-2020,US_SENATE,TN,senate-2020-TN,2020-11-03,2020-11-22,,1040691.0,1840926.0,78144.0,-27.7703,dem_minus_rep,-27.7703,True,,R,R,R,R,general,fte_mediated_unproven,https://sos-tn-gov-files.tnsosfiles.com/Nov%202020%20General%20Totals.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-TX-certified,senate-2020,US_SENATE,TX,senate-2020-TX,2020-11-03,2020-11-22,,4888764.0,5962983.0,292293.0,-9.899,dem_minus_rep,-9.899,True,,R,R,R,R,general,fte_mediated_unproven,https://results.texas-election.com/races,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-VA-certified,senate-2020,US_SENATE,VA,senate-2020-VA,2020-11-03,2020-11-22,,2466500.0,1934199.0,0.0,12.0958,dem_minus_rep,12.0958,True,,D,D,D,D,general,fte_mediated_unproven,https://results.elections.virginia.gov/vaelections/2020%20November%20General/Site/Presidential.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-WV-certified,senate-2020,US_SENATE,WV,senate-2020-WV,2020-11-03,2020-11-22,,210309.0,547454.0,21155.0,-44.4921,dem_minus_rep,-44.4921,True,,R,R,R,R,general,fte_mediated_unproven,https://results.enr.clarityelections.com/WV/106210/web.264614/#/summary,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2020-WY-certified,senate-2020,US_SENATE,WY,senate-2020-WY,2020-11-03,2020-11-22,,72766.0,198100.0,0.0,-46.2716,dem_minus_rep,-46.2716,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.wyo.gov/Elections/Docs/2020/2020GeneralResults.aspx,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-AK-certified,senate-2022,US_SENATE,AK,senate-2022-AK,2022-11-08,2022-11-22,,0.0,136330.0,117534.0,7.404,same_party_lead,7.404,False,same_party_final,R,R,R,R,general,fte_mediated_unproven,https://www.elections.alaska.gov/results/22GENR/US%20SEN.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-AL-certified,senate-2022,US_SENATE,AL,senate-2022-AL,2022-11-08,2022-11-22,,436746.0,942154.0,32879.0,-36.653,dem_minus_rep,-36.653,True,,R,R,R,R,general,fte_mediated_unproven,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-AR-certified,senate-2022,US_SENATE,AR,senate-2022-AR,2022-11-08,2022-11-22,,280187.0,592437.0,28682.0,-35.7829,dem_minus_rep,-35.7829,True,,R,R,R,R,general,fte_mediated_unproven,https://results.enr.clarityelections.com/AR/115767/web.307039/#/summary,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-AZ-certified,senate-2022,US_SENATE,AZ,senate-2022-AZ,2022-11-08,2022-11-22,,1322027.0,1196308.0,53959.0,4.9921,dem_minus_rep,4.9921,True,,D,D,D,D,general,fte_mediated_unproven,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-CA-certified,senate-2022,US_SENATE,CA,senate-2022-CA,2022-11-08,2022-11-22,,6621621.0,4222029.0,0.0,22.129,dem_minus_rep,22.129,True,,D,D,D,D,general,public_canvass_unproven,https://www.fec.gov/resources/cms-content/documents/federalelections2022.pdf,84187c1b702b34ed4b6316e1ea212716b52d90cb389d896dc86b8677bbafc4bc,2026-09-19T20:53:00.628650+00:00,1
senate-2022-CA-unexpired-certified,senate-2022,US_SENATE,CA,senate-2022-CA-unexpired,2022-11-08,2022-11-22,,6559308.0,4212450.0,0.0,21.7871,dem_minus_rep,21.7871,True,,D,D,D,D,general,public_canvass_unproven,https://www.fec.gov/resources/cms-content/documents/federalelections2022.pdf,f2a062a859df63acde63748e6d3388a955b637b8a5b0ba8cb255fab1110a5747,2026-09-19T20:53:00.628650+00:00,1
senate-2022-CO-certified,senate-2022,US_SENATE,CO,senate-2022-CO,2022-11-08,2022-11-22,,1397170.0,1031693.0,71267.0,15.0472,dem_minus_rep,15.0472,True,,D,D,D,D,general,fte_mediated_unproven,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-CT-certified,senate-2022,US_SENATE,CT,senate-2022-CT,2022-11-08,2022-11-22,,701175.0,535943.0,22769.0,13.3562,dem_minus_rep,13.3562,True,,D,D,D,D,general,fte_mediated_unproven,https://ctemspublic.pcctg.net/#/home,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-FL-certified,senate-2022,US_SENATE,FL,senate-2022-FL,2022-11-08,2022-11-22,,3201522.0,4474847.0,81645.0,-16.5876,dem_minus_rep,-16.5876,True,,R,R,R,R,general,fte_mediated_unproven,https://results.elections.myflorida.com/Index.asp?ElectionDate=11/8/2022&DATAMODE=,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-GA-certified,senate-2022,US_SENATE,GA,senate-2022-GA,2022-12-06,2022-12-07,,1820633.0,1721244.0,0.0,2.8061,dem_minus_rep,2.8061,True,,D,D,D,D,runoff,public_canvass_unproven,https://results.enr.clarityelections.com/GA/116564/web.307039/#/summary,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-HI-certified,senate-2022,US_SENATE,HI,senate-2022-HI,2022-11-08,2022-11-22,,290894.0,106358.0,11265.0,46.4531,dem_minus_rep,46.4531,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.hawaii.gov/wp-content/results/histatewide.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-IA-certified,senate-2022,US_SENATE,IA,senate-2022-IA,2022-11-08,2022-11-22,,533330.0,681501.0,0.0,-12.1968,dem_minus_rep,-12.1968,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.iowa.gov/elections/pdf/2022/general/canvsummary.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-ID-certified,senate-2022,US_SENATE,ID,senate-2022-ID,2022-11-08,2022-11-22,,169808.0,358539.0,62543.0,-35.721,dem_minus_rep,-35.721,True,,R,R,R,R,general,fte_mediated_unproven,https://www.livevoterturnout.com/ENR/idaho/124/1/en/Index_124.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-IL-certified,senate-2022,US_SENATE,IL,senate-2022-IL,2022-11-08,2022-11-22,,2329136.0,1701055.0,68705.0,15.5844,dem_minus_rep,15.5844,True,,D,D,D,D,general,fte_mediated_unproven,https://www.elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-IN-certified,senate-2022,US_SENATE,IN,senate-2022-IN,2022-11-08,2022-11-22,,704480.0,1090390.0,65284.0,-21.5007,dem_minus_rep,-21.5007,True,,R,R,R,R,general,fte_mediated_unproven,https://indianavoters.in.gov/ENRHistorical/ElectionResults,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-KS-certified,senate-2022,US_SENATE,KS,senate-2022-KS,2022-11-08,2022-11-22,,372214.0,602976.0,29766.0,-23.6633,dem_minus_rep,-23.6633,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.ks.gov/elections/22elec/2022-General-Official-Vote-Totals.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-KY-certified,senate-2022,US_SENATE,KY,senate-2022-KY,2022-11-08,2022-11-22,,564311.0,913326.0,193.0,-23.6198,dem_minus_rep,-23.6198,True,,R,R,R,R,general,fte_mediated_unproven,https://elect.ky.gov/Documents/11.28.2022%20Certified%20General%20Election%20Results.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-LA-certified,senate-2022,US_SENATE,LA,senate-2022-LA,2022-11-08,2022-11-22,,481065.0,876843.0,25382.0,-29.1462,dem_minus_rep,-29.1462,True,,R,R,R,R,jungle_primary,fte_mediated_unproven,https://voterportal.sos.la.gov/graphical,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-MD-certified,senate-2022,US_SENATE,MD,senate-2022-MD,2022-11-08,2022-11-22,,1316897.0,682293.0,423.0,31.7431,dem_minus_rep,31.7431,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.maryland.gov/elections/2022/general_results/gen_results_2022_4.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-MO-certified,senate-2022,US_SENATE,MO,senate-2022-MO,2022-11-08,2022-11-22,,872694.0,1146966.0,49470.0,-13.5801,dem_minus_rep,-13.5801,True,,R,R,R,R,general,fte_mediated_unproven,https://www.sos.mo.gov/elections/results,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-NC-certified,senate-2022,US_SENATE,NC,senate-2022-NC,2022-11-08,2022-11-22,,1784049.0,1905786.0,81711.0,-3.2993,dem_minus_rep,-3.2993,True,,R,R,R,R,general,fte_mediated_unproven,https://er.ncsbe.gov/?election_dt=11/08/2022&county_id=0&office=FED&contest=0,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-ND-certified,senate-2022,US_SENATE,ND,senate-2022-ND,2022-11-08,2022-11-22,,59995.0,135474.0,44406.0,-38.6143,dem_minus_rep,-38.6143,True,,R,R,R,R,general,fte_mediated_unproven,https://vip.sos.nd.gov/PortalListDetails.aspx?ptlhPKID=133&ptlPKID=4#content-start,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-NH-certified,senate-2022,US_SENATE,NH,senate-2022-NH,2022-11-08,2022-11-22,,332193.0,275928.0,12390.0,9.2523,dem_minus_rep,9.2523,True,,D,D,D,D,general,fte_mediated_unproven,https://www.sos.nh.gov/elections/elections/election-results/2022-general-election-results,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-NV-certified,senate-2022,US_SENATE,NV,senate-2022-NV,2022-11-08,2022-11-22,,498316.0,490388.0,19705.0,0.8019,dem_minus_rep,0.8019,True,,D,D,D,D,general,fte_mediated_unproven,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-NY-certified,senate-2022,US_SENATE,NY,senate-2022-NY,2022-11-08,2022-11-22,,3022822.0,2204499.0,621235.0,15.6547,dem_minus_rep,15.6547,True,,D,D,D,D,general,fte_mediated_unproven,https://www.elections.ny.gov/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-OH-certified,senate-2022,US_SENATE,OH,senate-2022-OH,2022-11-08,2022-11-22,,1939489.0,2192114.0,1739.0,-6.1145,dem_minus_rep,-6.1145,True,,R,R,R,R,general,fte_mediated_unproven,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-OK-certified,senate-2022,US_SENATE,OK,senate-2022-OK,2022-11-08,2022-11-22,,369370.0,739960.0,41402.0,-33.4067,dem_minus_rep,-33.4067,True,,R,R,R,R,general,public_canvass_unproven,https://www.fec.gov/resources/cms-content/documents/federalelections2022.pdf,51255947be06fb11ee3588bf31085b2cc7801bb08d64f697ea9e77cd9ca56d65,2026-09-19T20:53:00.628650+00:00,1
senate-2022-OK-special-certified,senate-2022,US_SENATE,OK,senate-2022-OK-special,2022-11-08,2022-11-22,,405389.0,710643.0,34449.0,-27.3517,dem_minus_rep,-27.3517,True,,R,R,R,R,general,public_canvass_unproven,https://www.fec.gov/resources/cms-content/documents/federalelections2022.pdf,891ffaf18455140c12aff8515872a07c478ea8b8826882054907f5ea9f018290,2026-09-19T20:53:00.628650+00:00,1
senate-2022-OR-certified,senate-2022,US_SENATE,OR,senate-2022-OR,2022-11-08,2022-11-22,,1076424.0,788991.0,60337.0,15.4085,dem_minus_rep,15.4085,True,,D,D,D,D,general,fte_mediated_unproven,https://sos.oregon.gov/elections/Documents/results/november-general-2022.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-PA-certified,senate-2022,US_SENATE,PA,senate-2022-PA,2022-11-08,2022-11-22,,2751012.0,2487260.0,129749.0,5.0351,dem_minus_rep,5.0351,True,,D,D,D,D,general,fte_mediated_unproven,https://www.electionreturns.pa.gov/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-SC-certified,senate-2022,US_SENATE,SC,senate-2022-SC,2022-11-08,2022-11-22,,627616.0,1066274.0,0.0,-25.8965,dem_minus_rep,-25.8965,True,,R,R,R,R,general,fte_mediated_unproven,https://www.enr-scvotes.org/SC/115412/Web02-state.307150/#/?undefined,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-SD-certified,senate-2022,US_SENATE,SD,senate-2022-SD,2022-11-08,2022-11-22,,91007.0,242316.0,14697.0,-45.3941,dem_minus_rep,-45.3941,True,,R,R,R,R,general,fte_mediated_unproven,https://sdsos.gov/elections-voting/assets/2022Generalcanvassreport.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-UT-certified,senate-2022,US_SENATE,UT,senate-2022-UT,2022-11-08,2022-11-22,,0.0,571974.0,504094.0,,nonbinary_or_missing_major,,False,missing_dem_or_rep_votes,R,R,R,R,general,fte_mediated_unproven,https://vote.utah.gov/wp-content/uploads/sites/42/2022/12/Signed-2022-General-Election-State-Canvass-Certification.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-VT-certified,senate-2022,US_SENATE,VT,senate-2022-VT,2022-11-08,2022-11-22,,196575.0,80468.0,9445.0,41.9094,dem_minus_rep,41.9094,True,,D,D,D,D,general,fte_mediated_unproven,https://outside.vermont.gov/dept/sos/Elections%20Division/election%20info%20and%20resources/elections%20results%20and%20data/GeneralOfficialResults%20-%2011-11-2022%20-%20SUMMARY.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-WA-certified,senate-2022,US_SENATE,WA,senate-2022-WA,2022-11-08,2022-11-22,,1741827.0,1299322.0,0.0,14.5506,dem_minus_rep,14.5506,True,,D,D,D,D,general,fte_mediated_unproven,https://www2.sos.wa.gov/_assets/elections/research/official%20canvass%20of%20the%20returns%20g2022_%20certification%2012%2007%202022.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2022-WI-certified,senate-2022,US_SENATE,WI,senate-2022-WI,2022-11-08,2022-11-22,,1310467.0,1337185.0,67.0,-1.0091,dem_minus_rep,-1.0091,True,,R,R,R,R,general,fte_mediated_unproven,https://elections.wi.gov/elections/election-results#accordion-5601,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-AZ-certified,senate-2024,US_SENATE,AZ,senate-2024-AZ,2024-11-05,2024-11-22,,1676335.0,1595761.0,75868.0,2.4625,dem_minus_rep,2.4625,True,,D,D,D,D,general,public_canvass_unproven,https://azsos.gov/elections/election-information/2024-election-info,4465997b02b707aa61d5ecc2668cd5efdbbe61c14a5279073de200b195c1f812,2026-09-19T20:53:00.628650+00:00,1
senate-2024-CA-certified,senate-2024,US_SENATE,CA,senate-2024-CA,2024-11-05,2024-11-22,,9036252.0,6312594.0,0.0,17.745,dem_minus_rep,17.745,True,,D,D,D,D,general,fte_mediated_unproven,https://www.sos.ca.gov/elections/prior-elections/statewide-election-results/general-election-nov-5-2024/statement-vote,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-CA-unexpired-certified,senate-2024,US_SENATE,CA,senate-2024-CA-unexpired,2024-11-05,2024-11-22,,8837051.0,6204637.0,0.0,17.5008,dem_minus_rep,17.5008,True,,D,D,D,D,general,fte_mediated_unproven,https://www.sos.ca.gov/elections/prior-elections/statewide-election-results/general-election-nov-5-2024/statement-vote,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-CT-certified,senate-2024,US_SENATE,CT,senate-2024-CT,2024-11-05,2024-11-22,,953646.0,678256.0,76357.0,16.8754,dem_minus_rep,16.8754,True,,D,D,D,D,general,fte_mediated_unproven,https://ctemspublic.tgstg.net/#/home,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-DE-certified,senate-2024,US_SENATE,DE,senate-2024-DE,2024-11-05,2024-11-22,,283298.0,197753.0,19555.0,17.7829,dem_minus_rep,17.7829,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.delaware.gov/results/html/index.shtml?electionId=GE2024,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-FL-certified,senate-2024,US_SENATE,FL,senate-2024-FL,2024-11-05,2024-11-22,,4603077.0,5977706.0,176645.0,-12.9918,dem_minus_rep,-12.9918,True,,R,R,R,R,general,fte_mediated_unproven,https://floridaelectionwatch.gov/FederalOffices,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-HI-certified,senate-2024,US_SENATE,HI,senate-2024-HI,2024-11-05,2024-11-22,,324194.0,160075.0,17494.0,33.89,dem_minus_rep,33.89,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.hawaii.gov/wp-content/results/histatewide.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-IN-certified,senate-2024,US_SENATE,IN,senate-2024-IN,2024-11-05,2024-11-22,,1097061.0,1659416.0,73420.0,-20.4012,dem_minus_rep,-20.4012,True,,R,R,R,R,general,fte_mediated_unproven,https://enr.indianavoters.in.gov/site/index.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MA-certified,senate-2024,US_SENATE,MA,senate-2024-MA,2024-11-05,2024-11-22,,2041693.0,1365445.0,0.0,19.848,dem_minus_rep,19.848,True,,D,D,D,D,general,fte_mediated_unproven,https://electionstats.state.ma.us/elections/view/165304/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MD-certified,senate-2024,US_SENATE,MD,senate-2024-MD,2024-11-05,2024-11-22,,1650912.0,1294344.0,70367.0,12.1065,dem_minus_rep,12.1065,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.maryland.gov/elections/2024/General_Results/index.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-ME-certified,senate-2024,US_SENATE,ME,senate-2024-ME,2024-11-05,2024-11-22,,88891.0,284338.0,447553.0,,independent_winner,,False,independent_ballot_winner,I,D,I,D,general,fte_mediated_unproven,https://www.maine.gov/sos/cec/elec/results/results24.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MI-certified,senate-2024,US_SENATE,MI,senate-2024-MI,2024-11-05,2024-11-22,,2712686.0,2693680.0,170817.0,0.3515,dem_minus_rep,0.3515,True,,D,D,D,D,general,fte_mediated_unproven,https://mvic.sos.state.mi.us/votehistory/Index?type=C&electionDate=11-5-2024,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MN-certified,senate-2024,US_SENATE,MN,senate-2024-MN,2024-11-05,2024-11-22,,1792441.0,1291712.0,101592.0,16.2355,dem_minus_rep,16.2355,True,,D,D,D,D,general,fte_mediated_unproven,https://officialdocuments.sos.state.mn.us/Files/GetDocument/145965,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MO-certified,senate-2024,US_SENATE,MO,senate-2024-MO,2024-11-05,2024-11-22,,1243728.0,1651907.0,76924.0,-14.0964,dem_minus_rep,-14.0964,True,,R,R,R,R,general,fte_mediated_unproven,https://enr.sos.mo.gov/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MS-certified,senate-2024,US_SENATE,MS,senate-2024-MS,2024-11-05,2024-11-22,,451981.0,763420.0,0.0,-25.6244,dem_minus_rep,-25.6244,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.ms.gov/elections/electionresults/2024General/Statewide%20Results/Certification%20of%20Vote%20for%20United%20States%20Senate.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-MT-certified,senate-2024,US_SENATE,MT,senate-2024-MT,2024-11-05,2024-11-22,,276305.0,319682.0,11275.0,-7.2782,dem_minus_rep,-7.2782,True,,R,R,R,R,general,fte_mediated_unproven,https://sosmt.gov/elections/results/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-ND-certified,senate-2024,US_SENATE,ND,senate-2024-ND,2024-11-05,2024-11-22,,121602.0,241569.0,0.0,-33.0332,dem_minus_rep,-33.0332,True,,R,R,R,R,general,fte_mediated_unproven,https://results.sos.nd.gov/ResultsSW.aspx?text=All&type=SW&map=CTY,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.628650+00:00,1
senate-2024-NE-certified,senate-2024,US_SENATE,NE,senate-2024-NE,2024-11-05,2024-11-22,,0.0,499124.0,436493.0,,independent_minus_rep,-6.6941,False,petition_independent_challenger,R,R,R,R,general,fte_mediated_unproven,https://sos.nebraska.gov/sites/default/files/doc/elections/2024/2024%20General%20Canvass%20Book.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-NE-unexpired-certified,senate-2024,US_SENATE,NE,senate-2024-NE-unexpired,2024-11-05,2024-11-22,,349902.0,585103.0,0.0,-25.1551,dem_minus_rep,-25.1551,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.nebraska.gov/sites/default/files/doc/elections/2024/2024%20General%20Canvass%20Book.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-NJ-certified,senate-2024,US_SENATE,NJ,senate-2024-NJ,2024-11-05,2024-11-22,,2161491.0,1773589.0,96715.0,9.8575,dem_minus_rep,9.8575,True,,D,D,D,D,general,fte_mediated_unproven,https://www.nj.gov/state/elections/assets/pdf/election-results/2024/2024-official-general-results-us-senate.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
